Booking_ID,Booking_Date,Booking_Time,City,Vehicle_Type,Ride_Status,Pickup_Location,Drop_Location,Distance_KM,Trip_Duration_Min,Fare_Amount_INR,Surge_Multiplier,Payment_Method,Customer_Rating,Driver_Rating,Driver_ID,Customer_ID,Month,Day_of_Week,Hour,Revenue_Status
UBR100136,2025-10-15,13:53:00,Chennai,Uber Auto,Completed,Adyar,Guindy,6.98,40,133.02,1.0,Debit Card,4.5,4.3,DRV1451,CUS86552,October,Wednesday,13,Revenue
UBR100137,2025-05-04,21:27:00,Jaipur,Uber Premier,Completed,Vaishali Nagar,Mansarovar,15.3,88,425.0,1.0,Cash,4.4,4.2,DRV2393,CUS36365,May,Sunday,21,Revenue
UBR100138,2025-12-30,17:35:00,Hyderabad,Uber Moto,Cancelled by Customer,Hitech City,Hitech City,1.51,0,0.0,1.0,UPI,,,DRV9829,CUS61449,December,Tuesday,17,No Revenue
UBR100139,2025-10-10,13:32:00,Dehradun,Uber Go,Completed,ISBT,ISBT,6.4,33,129.49,1.0,UPI,4.9,4.2,DRV1886,CUS42700,October,Friday,13,Revenue
UBR100140,2025-06-29,06:05:00,Dehradun,Uber Auto,Completed,Rajpur Road,Clock Tower,5.13,33,129.71,1.5,UPI,4.4,4.2,DRV1011,CUS31925,June,Sunday,6,Revenue
UBR100141,2025-04-07,10:55:00,Bengaluru,Uber Go,Completed,HSR Layout,Indiranagar,7.72,35,133.97,1.0,Credit Card,4.4,3.6,DRV2948,CUS20059,April,Monday,10,Revenue
UBR100142,2025-07-10,15:50:00,Chennai,Uber Auto,Completed,T Nagar,Guindy,9.3,46,165.85,1.0,Wallet,4.1,4.2,DRV1228,CUS58724,July,Thursday,15,Revenue
UBR100143,2025-03-15,10:11:00,Bengaluru,Uber Moto,Completed,Whitefield,HSR Layout,5.97,27,107.78,1.0,Wallet,4.7,4.2,DRV3278,CUS48814,March,Saturday,10,Revenue
UBR100144,2025-09-30,09:06:00,Bengaluru,Uber Auto,Completed,Indiranagar,HSR Layout,11.06,60,195.9,1.2,UPI,3.5,3.3,DRV7549,CUS20707,September,Tuesday,9,Revenue
UBR100145,2025-02-18,15:44:00,Delhi,Uber Go,Completed,Rohini,Karol Bagh,3.17,18,111.04,1.0,UPI,4.2,4.2,DRV5101,CUS97318,February,Tuesday,15,Revenue
UBR100146,2025-12-03,08:27:00,Pune,Uber Go,Completed,Baner,Viman Nagar,14.82,77,273.63,1.0,UPI,3.7,4.7,DRV7664,CUS17088,December,Wednesday,8,Revenue
UBR100147,2025-07-29,19:06:00,Chennai,Uber Premier,Completed,T Nagar,Velachery,6.28,27,199.66,1.0,Debit Card,4.0,4.2,DRV3977,CUS78911,July,Tuesday,19,Revenue
UBR100148,2025-04-26,14:40:00,Delhi,Uber XL,Completed,Dwarka,Karol Bagh,21.88,98,616.04,1.0,Debit Card,3.4,3.7,DRV4639,CUS37411,April,Saturday,14,Revenue
UBR100149,2025-01-23,16:00:00,Bengaluru,Uber Go,Completed,Whitefield,Electronic City,2.93,18,99.77,1.0,UPI,3.4,4.6,DRV5329,CUS95611,January,Thursday,16,Revenue
UBR100150,2025-04-08,08:52:00,Ghaziabad,Uber Go,Completed,Raj Nagar,Crossings Republik,4.65,25,156.49,1.2,Cash,4.4,3.6,DRV6129,CUS58018,April,Tuesday,8,Revenue
UBR100151,2025-11-24,11:23:00,Mumbai,Uber XL,Completed,Bandra,Dadar,2.71,17,261.18,1.5,Debit Card,4.4,4.3,DRV3341,CUS77654,November,Monday,11,Revenue
UBR100152,2025-11-09,13:44:00,Mumbai,Uber Auto,Completed,Andheri,Powai,6.31,27,111.7,1.0,UPI,4.9,4.1,DRV4320,CUS56293,November,Sunday,13,Revenue
UBR100153,2025-07-09,19:18:00,Chennai,Uber Auto,Completed,Adyar,Adyar,3.41,15,87.51,1.0,UPI,4.6,4.5,DRV7782,CUS73286,July,Wednesday,19,Revenue
UBR100154,2025-07-01,19:52:00,Dehradun,Uber Premier,Completed,ISBT,Sahastradhara,27.3,152,970.92,1.5,UPI,3.5,4.3,DRV3371,CUS97857,July,Tuesday,19,Revenue
UBR100155,2025-05-28,09:31:00,Bengaluru,Uber Go,Completed,Koramangala,HSR Layout,11.05,48,190.66,1.0,Cash,4.7,4.1,DRV6884,CUS67328,May,Wednesday,9,Revenue
UBR100156,2025-12-08,17:29:00,Pune,Uber Auto,Cancelled by Driver,Hinjewadi,Hadapsar,3.62,0,0.0,1.0,UPI,,,DRV5051,CUS20504,December,Monday,17,No Revenue
UBR100157,2025-01-23,09:00:00,Lucknow,Uber XL,Completed,Charbagh,Gomti Nagar,7.25,40,263.65,1.0,UPI,3.9,5.0,DRV5946,CUS49585,January,Thursday,9,Revenue
UBR100158,2025-04-15,23:31:00,Mumbai,Uber Go,Completed,Powai,Powai,5.87,37,144.73,1.0,UPI,5.0,4.3,DRV6040,CUS94976,April,Tuesday,23,Revenue
UBR100159,2025-06-12,22:56:00,Jaipur,Uber Moto,Completed,Malviya Nagar,Mansarovar,5.51,35,41.65,1.0,UPI,4.6,4.3,DRV9148,CUS95404,June,Thursday,22,Revenue
UBR100160,2025-03-08,16:19:00,Hyderabad,Uber Auto,Completed,Banjara Hills,Madhapur,13.74,61,187.67,1.0,Wallet,4.2,4.6,DRV2142,CUS74909,March,Saturday,16,Revenue
UBR100161,2025-10-17,18:20:00,Pune,Uber XL,Completed,Baner,Hadapsar,13.13,74,441.39,1.0,UPI,4.6,5.0,DRV7086,CUS62393,October,Friday,18,Revenue
UBR100162,2025-10-16,19:18:00,Pune,Uber Go,Completed,Hadapsar,Baner,4.39,25,116.52,1.0,Credit Card,5.0,3.7,DRV1443,CUS60002,October,Thursday,19,Revenue
UBR100163,2025-02-15,18:29:00,Kolkata,Uber Premier,Completed,New Town,New Town,18.72,87,476.65,1.0,UPI,4.3,4.5,DRV7808,CUS48583,February,Saturday,18,Revenue
UBR100164,2025-03-22,18:49:00,Delhi,Uber Go,No Driver Found,Karol Bagh,Rohini,11.97,0,0.0,1.2,UPI,,,DRV1612,CUS43075,March,Saturday,18,No Revenue
UBR100165,2025-05-27,22:27:00,Noida,Uber Auto,Completed,Sector 18,Botanical Garden,3.09,20,108.79,1.5,Debit Card,3.8,4.4,DRV6793,CUS72776,May,Tuesday,22,Revenue
UBR100166,2025-08-10,16:31:00,Bengaluru,Uber Go,Completed,Electronic City,Koramangala,9.84,40,190.96,1.0,Debit Card,4.4,4.4,DRV9611,CUS20207,August,Sunday,16,Revenue
UBR100167,2025-12-09,17:29:00,Mumbai,Uber XL,Completed,Borivali,Borivali,6.59,45,253.01,1.0,Cash,4.7,4.3,DRV5045,CUS52796,December,Tuesday,17,Revenue
UBR100168,2025-01-15,20:22:00,Delhi,Uber Go,Completed,Dwarka,Connaught Place,18.27,88,289.22,1.0,UPI,4.4,3.9,DRV5828,CUS35724,January,Wednesday,20,Revenue
UBR100169,2025-05-01,17:26:00,Kolkata,Uber Premier,Completed,Ballygunge,Salt Lake,9.66,41,255.27,1.0,UPI,4.0,4.7,DRV2601,CUS37481,May,Thursday,17,Revenue
UBR100170,2025-03-19,18:36:00,Pune,Uber Auto,Cancelled by Driver,Viman Nagar,Kothrud,15.09,0,0.0,1.2,Debit Card,,,DRV3699,CUS90889,March,Wednesday,18,No Revenue
UBR100171,2025-11-18,09:58:00,Delhi,Uber Premier,Completed,Connaught Place,Dwarka,17.9,58,454.98,1.0,Credit Card,4.3,4.5,DRV3488,CUS71479,November,Tuesday,9,Revenue
UBR100172,2025-10-22,12:25:00,Chennai,Uber Go,Completed,Guindy,Anna Nagar,13.01,81,220.08,1.0,UPI,4.5,4.1,DRV9813,CUS28783,October,Wednesday,12,Revenue
UBR100173,2025-08-29,08:02:00,Mumbai,Uber Go,No Driver Found,Bandra,Dadar,2.19,0,0.0,1.5,UPI,,,DRV2817,CUS92231,August,Friday,8,No Revenue
UBR100174,2025-01-18,15:30:00,Pune,Uber Auto,Completed,Viman Nagar,Kothrud,8.51,34,128.94,1.0,Debit Card,4.8,4.4,DRV8050,CUS50893,January,Saturday,15,Revenue
UBR100175,2025-09-13,14:01:00,Mumbai,Uber Auto,Completed,Bandra,Dadar,30.31,111,373.26,1.0,UPI,4.1,4.2,DRV4126,CUS12323,September,Saturday,14,Revenue
UBR100176,2025-10-04,23:57:00,Jaipur,Uber Go,Completed,C Scheme,Malviya Nagar,11.0,68,198.75,1.0,Cash,3.8,4.3,DRV8320,CUS81756,October,Saturday,23,Revenue
UBR100177,2025-01-27,17:53:00,Hyderabad,Uber Moto,Completed,Madhapur,Gachibowli,8.3,42,93.3,1.0,Cash,3.4,4.7,DRV9759,CUS31474,January,Monday,17,Revenue
UBR100178,2025-01-02,19:09:00,Ghaziabad,Uber Go,Completed,Raj Nagar,Indirapuram,5.23,30,127.24,1.0,Cash,3.5,4.3,DRV5212,CUS43360,January,Thursday,19,Revenue
UBR100179,2025-12-19,11:37:00,Mumbai,Uber Moto,Completed,Dadar,Dadar,22.23,92,228.61,1.0,Cash,4.5,4.9,DRV9461,CUS19035,December,Friday,11,Revenue
UBR100180,2025-10-22,20:18:00,Bengaluru,Uber Go,Completed,Electronic City,Whitefield,1.21,10,60.26,1.0,UPI,4.0,4.3,DRV8232,CUS17641,October,Wednesday,20,Revenue
UBR100181,2025-11-08,17:30:00,Delhi,Uber Go,Completed,Karol Bagh,Rohini,5.82,35,137.66,1.0,Wallet,4.0,4.6,DRV2239,CUS38833,November,Saturday,17,Revenue
UBR100182,2025-12-29,18:28:00,Ghaziabad,Uber XL,Completed,Raj Nagar,Crossings Republik,1.07,9,91.5,1.0,UPI,4.3,4.5,DRV2200,CUS13709,December,Monday,18,Revenue
UBR100183,2025-08-27,10:24:00,Noida,Uber Auto,Completed,Sector 62,Greater Noida,19.43,80,255.08,1.0,Credit Card,3.4,4.0,DRV1188,CUS46432,August,Wednesday,10,Revenue
UBR100184,2025-01-13,16:31:00,Bengaluru,Uber Premier,Completed,Koramangala,Electronic City,14.63,74,587.62,1.5,Credit Card,3.6,4.2,DRV1738,CUS89275,January,Monday,16,Revenue
UBR100185,2025-07-03,17:16:00,Pune,Uber Go,Completed,Kothrud,Hinjewadi,13.51,49,237.49,1.0,Debit Card,4.4,4.1,DRV7430,CUS29263,July,Thursday,17,Revenue
UBR100186,2025-07-13,16:50:00,Noida,Uber Go,Completed,Botanical Garden,Botanical Garden,12.95,66,262.26,1.0,UPI,4.5,4.6,DRV9956,CUS54140,July,Sunday,16,Revenue
UBR100187,2025-02-25,21:44:00,Kolkata,Uber Auto,Completed,Salt Lake,New Town,16.66,56,248.8,1.2,UPI,4.3,4.0,DRV8309,CUS74310,February,Tuesday,21,Revenue
UBR100188,2025-08-18,21:48:00,Chennai,Uber Go,Cancelled by Customer,Adyar,T Nagar,9.79,0,0.0,1.0,UPI,,,DRV4124,CUS54602,August,Monday,21,No Revenue
UBR100189,2025-01-28,22:22:00,Bengaluru,Uber Go,Completed,Indiranagar,Indiranagar,13.09,54,220.42,1.0,Credit Card,4.7,4.8,DRV4370,CUS96112,January,Tuesday,22,Revenue
UBR100190,2025-11-16,17:17:00,Delhi,Uber Go,Completed,Connaught Place,Dwarka,8.61,35,175.86,1.0,UPI,4.9,4.3,DRV3498,CUS97955,November,Sunday,17,Revenue
UBR100191,2025-03-12,22:10:00,Ghaziabad,Uber Go,Cancelled by Customer,Vaishali,Crossings Republik,10.08,0,0.0,1.0,UPI,,,DRV2538,CUS40969,March,Wednesday,22,No Revenue
UBR100192,2025-07-29,20:58:00,Ghaziabad,Uber Go,Completed,Kaushambi,Raj Nagar,7.84,37,142.57,1.0,UPI,3.8,4.4,DRV2734,CUS79539,July,Tuesday,20,Revenue
UBR100193,2025-07-03,10:59:00,Pune,Uber XL,Completed,Hinjewadi,Baner,5.62,31,252.75,1.0,UPI,4.1,4.2,DRV8835,CUS28086,July,Thursday,10,Revenue
UBR100194,2025-12-22,13:51:00,Bengaluru,Uber Auto,Completed,Electronic City,Electronic City,6.28,33,162.18,1.5,UPI,3.9,3.9,DRV4578,CUS79603,December,Monday,13,Revenue
UBR100195,2025-02-10,09:19:00,Bengaluru,Uber Moto,Completed,Electronic City,HSR Layout,24.07,119,242.43,1.0,Credit Card,4.5,4.2,DRV9032,CUS24596,February,Monday,9,Revenue
UBR100196,2025-09-17,00:12:00,Jaipur,Uber Go,No Driver Found,Malviya Nagar,Mansarovar,6.07,0,0.0,1.0,Debit Card,,,DRV6608,CUS38782,September,Wednesday,0,No Revenue
UBR100197,2025-12-10,08:23:00,Ghaziabad,Uber Premier,Completed,Vaishali,Kaushambi,9.49,44,348.55,1.2,UPI,3.5,4.1,DRV5652,CUS54393,December,Wednesday,8,Revenue
UBR100198,2025-03-25,00:42:00,Ghaziabad,Uber Go,Completed,Crossings Republik,Raj Nagar,5.45,21,136.4,1.0,UPI,4.8,4.6,DRV3706,CUS51473,March,Tuesday,0,Revenue
UBR100199,2025-02-15,18:19:00,Lucknow,Uber Go,Completed,Charbagh,Indira Nagar,21.28,114,387.8,1.0,Credit Card,3.7,4.5,DRV3119,CUS29438,February,Saturday,18,Revenue
UBR100200,2025-06-08,13:50:00,Pune,Uber Go,Cancelled by Customer,Baner,Baner,2.56,0,0.0,1.5,UPI,,,DRV5209,CUS82365,June,Sunday,13,No Revenue
UBR100201,2025-12-10,11:41:00,Delhi,Uber Auto,Completed,Karol Bagh,Rohini,3.93,18,94.59,1.2,UPI,4.6,4.2,DRV5620,CUS24278,December,Wednesday,11,Revenue
UBR100202,2025-01-07,19:27:00,Mumbai,Uber Premier,Completed,Andheri,Borivali,10.44,33,336.54,1.0,Debit Card,3.8,4.5,DRV8189,CUS56829,January,Tuesday,19,Revenue
UBR100203,2025-11-29,20:34:00,Ghaziabad,Uber Auto,Completed,Kaushambi,Indirapuram,7.22,40,130.42,1.0,Debit Card,4.4,4.7,DRV1101,CUS54568,November,Saturday,20,Revenue
UBR100204,2025-05-16,23:20:00,Pune,Uber XL,Completed,Hinjewadi,Kothrud,29.38,119,818.01,1.0,UPI,4.0,4.1,DRV3672,CUS41099,May,Friday,23,Revenue
UBR100205,2025-07-02,17:05:00,Delhi,Uber XL,Completed,Karol Bagh,Saket,5.03,25,211.65,1.0,UPI,4.2,4.0,DRV9804,CUS14938,July,Wednesday,17,Revenue
UBR100206,2025-07-16,14:06:00,Delhi,Uber Go,Cancelled by Driver,Karol Bagh,Karol Bagh,24.96,0,0.0,1.0,UPI,,,DRV9075,CUS71437,July,Wednesday,14,No Revenue
UBR100207,2025-06-21,11:28:00,Pune,Uber Go,Completed,Hinjewadi,Hinjewadi,6.55,22,138.23,1.0,Cash,3.7,4.2,DRV6643,CUS93844,June,Saturday,11,Revenue
UBR100208,2025-12-15,09:52:00,Delhi,Uber XL,Completed,Dwarka,Rohini,16.45,74,497.04,1.0,Cash,4.5,4.4,DRV8663,CUS60589,December,Monday,9,Revenue
UBR100209,2025-10-03,09:22:00,Mumbai,Uber Go,Cancelled by Customer,Dadar,Borivali,8.52,0,0.0,1.0,Cash,,,DRV5829,CUS55298,October,Friday,9,No Revenue
UBR100210,2025-03-19,13:51:00,Kolkata,Uber Premier,Cancelled by Customer,Salt Lake,Ballygunge,2.62,0,0.0,1.0,Cash,,,DRV4181,CUS62844,March,Wednesday,13,No Revenue
UBR100211,2025-06-27,23:04:00,Jaipur,Uber XL,Completed,Malviya Nagar,C Scheme,16.4,48,506.48,1.0,UPI,4.4,4.7,DRV1948,CUS76776,June,Friday,23,Revenue
UBR100212,2025-01-27,00:21:00,Pune,Uber Premier,Completed,Hinjewadi,Hinjewadi,18.95,105,464.09,1.0,UPI,3.8,4.0,DRV9874,CUS60287,January,Monday,0,Revenue
UBR100213,2025-04-30,08:08:00,Mumbai,Uber Premier,Completed,Dadar,Powai,20.08,93,458.88,1.0,UPI,4.4,5.0,DRV5218,CUS18887,April,Wednesday,8,Revenue
UBR100214,2025-10-08,08:31:00,Jaipur,Uber Premier,Completed,Jagatpura,Vaishali Nagar,4.52,13,224.86,1.2,UPI,4.3,4.7,DRV5118,CUS27292,October,Wednesday,8,Revenue
UBR100215,2025-11-04,18:53:00,Mumbai,Uber Moto,Cancelled by Customer,Powai,Andheri,18.92,0,0.0,1.5,Wallet,,,DRV2906,CUS38708,November,Tuesday,18,No Revenue
UBR100216,2025-07-15,12:09:00,Bengaluru,Uber Auto,Completed,Koramangala,Electronic City,14.59,75,401.85,2.0,UPI,4.3,3.8,DRV4271,CUS46193,July,Tuesday,12,Revenue
UBR100217,2025-10-04,14:45:00,Lucknow,Uber Go,Completed,Indira Nagar,Aliganj,9.72,63,142.66,1.0,Credit Card,4.0,3.8,DRV7740,CUS91347,October,Saturday,14,Revenue
UBR100218,2025-01-18,08:42:00,Pune,Uber Premier,Completed,Baner,Kothrud,3.94,25,149.91,1.0,UPI,4.6,4.8,DRV6367,CUS16173,January,Saturday,8,Revenue
UBR100219,2025-10-22,13:48:00,Noida,Uber XL,Completed,Greater Noida,Botanical Garden,18.64,100,546.54,1.0,Wallet,4.1,4.1,DRV5989,CUS60810,October,Wednesday,13,Revenue
UBR100220,2025-09-28,07:27:00,Pune,Uber Auto,Completed,Kothrud,Hinjewadi,2.5,15,63.93,1.0,UPI,4.6,4.1,DRV3677,CUS76902,September,Sunday,7,Revenue
UBR100221,2025-02-22,15:10:00,Kolkata,Uber Auto,Completed,New Town,New Town,3.33,19,70.7,1.0,UPI,4.2,5.0,DRV1654,CUS48497,February,Saturday,15,Revenue
UBR100222,2025-10-21,07:06:00,Delhi,Uber Auto,Cancelled by Driver,Rohini,Rohini,2.99,0,0.0,1.2,Wallet,,,DRV9797,CUS82407,October,Tuesday,7,No Revenue
UBR100223,2025-02-21,19:29:00,Hyderabad,Uber Premier,Completed,Banjara Hills,Secunderabad,6.08,37,213.69,1.0,Debit Card,4.4,4.2,DRV5052,CUS96709,February,Friday,19,Revenue
UBR100224,2025-08-04,16:42:00,Bengaluru,Uber Go,Completed,Electronic City,Koramangala,10.69,59,233.18,1.0,Wallet,3.9,4.2,DRV9889,CUS61539,August,Monday,16,Revenue
UBR100225,2025-03-13,18:44:00,Bengaluru,Uber Moto,Completed,HSR Layout,Whitefield,2.27,16,54.28,1.0,UPI,4.4,4.7,DRV2426,CUS54746,March,Thursday,18,Revenue
UBR100226,2025-01-28,13:58:00,Dehradun,Uber XL,Completed,Rajpur Road,ISBT,2.38,11,212.39,1.2,Cash,3.7,4.7,DRV7107,CUS28586,January,Tuesday,13,Revenue
UBR100227,2025-09-09,12:50:00,Hyderabad,Uber Go,Completed,Gachibowli,Secunderabad,8.74,41,176.95,1.0,UPI,4.3,4.3,DRV3036,CUS40969,September,Tuesday,12,Revenue
UBR100228,2025-02-04,07:37:00,Ghaziabad,Uber XL,Completed,Vaishali,Indirapuram,12.08,57,396.09,1.0,Wallet,3.8,4.5,DRV2255,CUS11691,February,Tuesday,7,Revenue
UBR100229,2025-07-20,15:33:00,Pune,Uber XL,Completed,Hadapsar,Baner,3.33,13,183.96,1.0,UPI,4.9,4.7,DRV9483,CUS13515,July,Sunday,15,Revenue
UBR100230,2025-09-06,15:45:00,Lucknow,Uber XL,Completed,Hazratganj,Aliganj,7.7,36,295.44,1.0,Cash,5.0,4.7,DRV4502,CUS89860,September,Saturday,15,Revenue
UBR100231,2025-04-09,14:27:00,Chennai,Uber Auto,Completed,T Nagar,Anna Nagar,24.2,137,322.5,1.0,UPI,4.3,4.3,DRV8623,CUS29774,April,Wednesday,14,Revenue
UBR100232,2025-11-04,18:31:00,Kolkata,Uber Auto,Completed,New Town,Park Street,4.55,22,106.34,1.0,UPI,4.2,5.0,DRV5014,CUS66333,November,Tuesday,18,Revenue
UBR100233,2025-05-20,20:15:00,Chennai,Uber Moto,Completed,Velachery,T Nagar,5.47,35,95.78,1.0,Cash,4.3,4.4,DRV8791,CUS30271,May,Tuesday,20,Revenue
UBR100234,2025-03-24,18:38:00,Mumbai,Uber Go,No Driver Found,Bandra,Bandra,9.72,0,0.0,1.5,UPI,,,DRV3040,CUS82829,March,Monday,18,No Revenue
UBR100235,2025-02-17,08:00:00,Jaipur,Uber Go,Completed,Jagatpura,Mansarovar,9.48,40,201.34,1.0,UPI,3.7,3.9,DRV2964,CUS57158,February,Monday,8,Revenue
UBR100236,2025-10-05,17:33:00,Bengaluru,Uber XL,Completed,HSR Layout,Koramangala,17.07,94,511.52,1.0,UPI,3.6,4.8,DRV9759,CUS90493,October,Sunday,17,Revenue
UBR100237,2025-09-05,06:40:00,Delhi,Uber Moto,Completed,Rohini,Dwarka,9.85,52,139.25,1.0,Cash,3.6,4.3,DRV2580,CUS74030,September,Friday,6,Revenue
UBR100238,2025-06-26,18:56:00,Pune,Uber Go,Completed,Baner,Baner,7.94,48,186.68,1.0,Debit Card,3.5,4.7,DRV7298,CUS72528,June,Thursday,18,Revenue
UBR100239,2025-02-21,12:22:00,Mumbai,Uber Go,Completed,Borivali,Andheri,5.83,33,203.11,1.5,UPI,3.7,4.5,DRV2549,CUS46112,February,Friday,12,Revenue
UBR100240,2025-03-20,07:49:00,Dehradun,Uber Moto,Cancelled by Driver,Prem Nagar,ISBT,18.69,0,0.0,1.2,Cash,,,DRV8595,CUS31103,March,Thursday,7,No Revenue
UBR100241,2025-11-18,20:52:00,Dehradun,Uber Premier,Completed,Sahastradhara,Prem Nagar,2.84,19,136.99,1.0,UPI,4.4,4.8,DRV4489,CUS45174,November,Tuesday,20,Revenue
UBR100242,2025-03-05,17:19:00,Ghaziabad,Uber Auto,Completed,Raj Nagar,Kaushambi,14.24,50,261.96,1.5,Credit Card,4.5,4.5,DRV8024,CUS67810,March,Wednesday,17,Revenue
UBR100243,2025-01-08,12:17:00,Hyderabad,Uber Go,Completed,Banjara Hills,Banjara Hills,2.33,9,79.05,1.0,UPI,4.3,4.3,DRV9377,CUS99791,January,Wednesday,12,Revenue
UBR100244,2025-08-02,02:17:00,Delhi,Uber Moto,Completed,Connaught Place,Saket,7.16,40,67.86,1.0,Cash,3.5,5.0,DRV2991,CUS94985,August,Saturday,2,Revenue
UBR100245,2025-01-25,15:41:00,Ghaziabad,Uber Go,Cancelled by Customer,Kaushambi,Raj Nagar,11.31,0,0.0,1.0,Cash,,,DRV1632,CUS39477,January,Saturday,15,No Revenue
UBR100246,2025-09-13,21:39:00,Hyderabad,Uber Go,Completed,Secunderabad,Hitech City,5.03,23,157.87,1.2,Cash,3.8,4.2,DRV9188,CUS33457,September,Saturday,21,Revenue
UBR100247,2025-08-31,16:20:00,Dehradun,Uber Auto,Completed,ISBT,Sahastradhara,2.21,11,48.28,1.0,UPI,4.5,4.0,DRV1131,CUS50602,August,Sunday,16,Revenue
UBR100248,2025-07-17,22:07:00,Dehradun,Uber Auto,Completed,ISBT,Prem Nagar,9.9,66,194.08,1.5,Cash,4.0,4.2,DRV4297,CUS77730,July,Thursday,22,Revenue
UBR100249,2025-04-04,07:33:00,Noida,Uber Auto,No Driver Found,Greater Noida,Sector 18,5.95,0,0.0,1.0,Debit Card,,,DRV5536,CUS17155,April,Friday,7,No Revenue
UBR100250,2025-07-26,16:49:00,Bengaluru,Uber Premier,Cancelled by Customer,Indiranagar,Whitefield,3.84,0,0.0,2.0,Cash,,,DRV9620,CUS84106,July,Saturday,16,No Revenue
UBR100251,2025-01-15,19:10:00,Hyderabad,Uber Auto,Completed,Banjara Hills,Secunderabad,14.51,46,164.07,1.0,UPI,4.0,4.0,DRV2269,CUS47799,January,Wednesday,19,Revenue
UBR100252,2025-06-27,15:42:00,Noida,Uber XL,Completed,Sector 62,Botanical Garden,19.81,105,593.46,1.0,Debit Card,4.3,4.1,DRV2331,CUS43794,June,Friday,15,Revenue
UBR100253,2025-03-16,06:50:00,Bengaluru,Uber Premier,Completed,Whitefield,Indiranagar,4.47,25,187.56,1.0,Debit Card,3.9,4.3,DRV5654,CUS90826,March,Sunday,6,Revenue
UBR100254,2025-04-14,16:42:00,Mumbai,Uber Moto,Completed,Andheri,Borivali,10.17,45,117.19,1.2,UPI,4.1,3.8,DRV5872,CUS16205,April,Monday,16,Revenue
UBR100255,2025-10-21,17:09:00,Kolkata,Uber Go,Completed,Howrah,New Town,3.89,15,144.37,1.0,UPI,4.7,4.2,DRV6505,CUS63193,October,Tuesday,17,Revenue
UBR100256,2025-06-17,18:07:00,Ghaziabad,Uber XL,Completed,Vaishali,Crossings Republik,3.74,15,273.11,1.2,Wallet,4.2,4.1,DRV7556,CUS56836,June,Tuesday,18,Revenue
UBR100257,2025-04-25,19:46:00,Jaipur,Uber XL,Cancelled by Driver,Jagatpura,Jagatpura,4.31,0,0.0,1.2,Credit Card,,,DRV4011,CUS94304,April,Friday,19,No Revenue
UBR100258,2025-02-08,19:07:00,Kolkata,Uber Auto,Completed,New Town,Salt Lake,3.45,20,56.62,1.0,Debit Card,3.5,4.2,DRV4531,CUS75663,February,Saturday,19,Revenue
UBR100259,2025-12-30,17:18:00,Delhi,Uber Auto,Completed,Rohini,Karol Bagh,6.91,39,135.11,1.5,Credit Card,3.9,3.7,DRV1639,CUS47408,December,Tuesday,17,Revenue
UBR100260,2025-09-30,09:00:00,Pune,Uber Go,Completed,Viman Nagar,Baner,16.77,78,270.39,1.0,Cash,4.6,4.8,DRV6608,CUS11119,September,Tuesday,9,Revenue
UBR100261,2025-05-15,13:54:00,Dehradun,Uber Go,Completed,Sahastradhara,Sahastradhara,7.86,40,215.54,1.2,UPI,3.6,4.6,DRV8157,CUS31920,May,Thursday,13,Revenue
UBR100262,2025-08-20,19:51:00,Mumbai,Uber Auto,Completed,Bandra,Dadar,21.96,118,276.8,1.0,Wallet,4.2,4.3,DRV6564,CUS89335,August,Wednesday,19,Revenue
UBR100263,2025-02-08,22:02:00,Chennai,Uber Go,No Driver Found,Velachery,Adyar,16.62,0,0.0,1.0,Debit Card,,,DRV4047,CUS12360,February,Saturday,22,No Revenue
UBR100264,2025-10-18,06:52:00,Noida,Uber Go,Completed,Sector 62,Sector 18,4.26,24,239.84,2.0,UPI,4.2,4.4,DRV8984,CUS93544,October,Saturday,6,Revenue
UBR100265,2025-11-03,15:43:00,Lucknow,Uber Auto,Completed,Aliganj,Aliganj,1.85,13,97.31,1.0,Cash,3.9,3.8,DRV2278,CUS49128,November,Monday,15,Revenue
UBR100266,2025-02-16,11:31:00,Jaipur,Uber XL,Completed,Vaishali Nagar,Jagatpura,14.48,90,490.4,1.0,Cash,4.3,4.2,DRV8133,CUS97125,February,Sunday,11,Revenue
UBR100267,2025-02-05,09:47:00,Jaipur,Uber Premier,Completed,Vaishali Nagar,Vaishali Nagar,2.77,9,145.84,1.0,Debit Card,4.2,4.6,DRV8605,CUS24038,February,Wednesday,9,Revenue
UBR100268,2025-11-16,15:53:00,Hyderabad,Uber XL,Completed,Madhapur,Banjara Hills,7.86,43,308.73,1.0,Cash,5.0,4.1,DRV1274,CUS73861,November,Sunday,15,Revenue
UBR100269,2025-04-05,16:15:00,Bengaluru,Uber Auto,Completed,Whitefield,Indiranagar,12.58,49,151.82,1.0,UPI,3.9,4.1,DRV6451,CUS52754,April,Saturday,16,Revenue
UBR100270,2025-12-27,00:29:00,Lucknow,Uber Auto,Completed,Indira Nagar,Gomti Nagar,10.62,62,131.55,1.0,Debit Card,4.4,3.7,DRV2383,CUS97165,December,Saturday,0,Revenue
UBR100271,2025-01-13,19:48:00,Noida,Uber Premier,Completed,Greater Noida,Sector 62,8.29,37,338.24,1.2,Cash,3.7,4.4,DRV3370,CUS18111,January,Monday,19,Revenue
UBR100272,2025-05-26,19:27:00,Noida,Uber Moto,Completed,Sector 18,Greater Noida,11.56,63,149.6,1.2,UPI,4.6,3.7,DRV5057,CUS92718,May,Monday,19,Revenue
